D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_31_57_597.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_31_57_597.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_31_57_597.jpg, -0.05567377, 1, 0, 30.18946
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_31_57_700.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_31_57_700.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_31_57_700.jpg, -0.07319338, 1, 0, 30.18953
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_31_57_800.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_31_57_800.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_31_57_800.jpg, -0.1535576, 1, 0, 30.18665
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_31_57_902.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_31_57_902.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_31_57_902.jpg, -0.1634665, 1, 0, 30.18789
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_31_58_005.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_31_58_005.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_31_58_005.jpg, -0.159209, 1, 0, 30.18905
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_31_58_108.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_31_58_108.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_31_58_108.jpg, -0.09395318, 1, 0, 30.19101
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_31_58_209.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_31_58_209.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_31_58_209.jpg, 0, 1, 0, 30.18996
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_31_58_313.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_31_58_313.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_31_58_313.jpg, 0, 1, 0, 30.19028
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_31_58_413.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_31_58_413.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_31_58_413.jpg, 0, 1, 0, 30.19031
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_31_58_517.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_31_58_517.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_31_58_517.jpg, 0, 1, 0, 30.19031
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_31_58_618.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_31_58_618.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_31_58_618.jpg, 0, 1, 0, 30.19031
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_31_58_722.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_31_58_722.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_31_58_722.jpg, -0.002964209, 1, 0, 30.19029
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_31_58_822.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_31_58_822.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_31_58_822.jpg, -0.002964209, 1, 0, 30.19031
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_31_58_926.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_31_58_926.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_31_58_926.jpg, 0, 1, 0, 30.19029
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_31_59_029.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_31_59_029.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_31_59_029.jpg, 0, 1, 0, 30.19028
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_31_59_130.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_31_59_130.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_31_59_130.jpg, 0, 1, 0, 30.19011
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_31_59_232.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_31_59_232.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_31_59_232.jpg, 0, 1, 0, 30.18997
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_31_59_334.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_31_59_334.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_31_59_334.jpg, -0.1341918, 1, 0, 30.18551
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_31_59_437.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_31_59_437.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_31_59_437.jpg, -0.1437616, 1, 0, 30.18756
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_31_59_538.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_31_59_538.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_31_59_538.jpg, -0.1437616, 1, 0, 30.18888
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_31_59_638.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_31_59_638.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_31_59_638.jpg, -0.1437616, 1, 0, 30.18948
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_31_59_739.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_31_59_739.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_31_59_739.jpg, -0.1437616, 1, 0, 30.18979
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_31_59_840.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_31_59_840.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_31_59_840.jpg, -0.09949167, 1, 0, 30.19096
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_31_59_941.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_31_59_941.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_31_59_941.jpg, -0.08671927, 1, 0, 30.1909
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_00_045.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_00_045.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_00_045.jpg, -0.08671927, 1, 0, 30.1908
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_00_146.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_00_146.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_00_146.jpg, -0.08671927, 1, 0, 30.19053
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_00_247.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_00_247.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_00_247.jpg, -0.08298931, 1, 0, 30.19051
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_00_349.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_00_349.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_00_349.jpg, 0, 1, 0, 30.19101
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_00_453.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_00_453.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_00_453.jpg, 0, 1, 0, 30.19027
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_00_553.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_00_553.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_00_553.jpg, 0, 1, 0, 30.1903
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_00_656.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_00_656.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_00_656.jpg, 0, 1, 0, 30.19031
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_00_757.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_00_757.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_00_757.jpg, 0, 1, 0, 30.1903
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_00_858.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_00_858.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_00_858.jpg, 0, 1, 0, 30.1903
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_00_962.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_00_962.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_00_962.jpg, 0, 1, 0, 30.19029
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_01_062.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_01_062.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_01_062.jpg, 0, 1, 0, 30.19031
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_01_164.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_01_164.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_01_164.jpg, 0, 1, 0, 30.1903
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_01_267.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_01_267.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_01_267.jpg, 0.01588729, 1, 0, 30.19025
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_01_370.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_01_370.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_01_370.jpg, 0.06852148, 1, 0, 30.18944
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_01_473.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_01_473.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_01_473.jpg, 0, 1, 0, 30.19005
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_01_576.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_01_576.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_01_576.jpg, 0, 1, 0, 30.19027
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_01_678.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_01_678.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_01_678.jpg, 0, 1, 0, 30.19038
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_01_778.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_01_778.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_01_778.jpg, 0, 1, 0, 30.19031
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_01_880.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_01_880.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_01_880.jpg, 0, 1, 0, 30.1903
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_01_983.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_01_983.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_01_983.jpg, 0, 1, 0, 30.19031
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_02_085.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_02_085.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_02_085.jpg, 0, 1, 0, 30.1903
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_02_185.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_02_185.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_02_185.jpg, 0, 1, 0, 30.1903
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_02_288.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_02_288.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_02_288.jpg, 0, 1, 0, 30.19032
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_02_392.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_02_392.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_02_392.jpg, 0, 1, 0, 30.19031
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_02_493.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_02_493.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_02_493.jpg, 0, 1, 0, 30.19031
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_02_597.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_02_597.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_02_597.jpg, 0, 1, 0, 30.19031
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_02_697.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_02_697.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_02_697.jpg, 0, 1, 0, 30.19029
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_02_798.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_02_798.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_02_798.jpg, 0, 1, 0, 30.19025
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_02_900.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_02_900.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_02_900.jpg, 0, 1, 0, 30.19029
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_03_001.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_03_001.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_03_001.jpg, 0, 1, 0, 30.19042
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_03_103.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_03_103.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_03_103.jpg, 0, 1, 0, 30.1903
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_03_206.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_03_206.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_03_206.jpg, 0, 1, 0, 30.19031
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_03_307.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_03_307.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_03_307.jpg, 0, 1, 0, 30.19032
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_03_408.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_03_408.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_03_408.jpg, 0, 1, 0, 30.19028
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_03_512.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_03_512.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_03_512.jpg, 0, 1, 0, 30.19031
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_03_613.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_03_613.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_03_613.jpg, -0.04847754, 1, 0, 30.18968
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_03_717.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_03_717.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_03_717.jpg, -0.06908664, 1, 0, 30.18955
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_03_818.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_03_818.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_03_818.jpg, -0.07179935, 1, 0, 30.18984
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_03_920.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_03_920.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_03_920.jpg, -0.07179935, 1, 0, 30.19002
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_04_023.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_04_023.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_04_023.jpg, -0.07179935, 1, 0, 30.1901
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_04_125.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_04_125.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_04_125.jpg, -0.05940375, 1, 0, 30.19047
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_04_226.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_04_226.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_04_226.jpg, -0.05940375, 1, 0, 30.19026
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_04_327.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_04_327.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_04_327.jpg, -0.05567377, 1, 0, 30.19023
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_04_428.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_04_428.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_04_428.jpg, -0.05842416, 1, 0, 30.1902
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_04_530.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_04_530.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_04_530.jpg, -0.06094849, 1, 0, 30.1902
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_04_634.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_04_634.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_04_634.jpg, -0.06094849, 1, 0, 30.19019
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_04_738.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_04_738.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_04_738.jpg, -0.06094849, 1, 0, 30.19022
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_04_839.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_04_839.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_04_839.jpg, -0.05661569, 1, 0, 30.19027
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_04_940.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_04_940.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_04_940.jpg, -0.01355134, 1, 0, 30.19036
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_05_043.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_05_043.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_05_043.jpg, 0, 1, 0, 30.19027
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_05_146.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_05_146.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_05_146.jpg, 0, 1, 0, 30.19031
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_05_248.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_05_248.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_05_248.jpg, 0, 1, 0, 30.19031
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_05_352.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_05_352.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_05_352.jpg, 0, 1, 0, 30.19032
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_05_454.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_05_454.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_05_454.jpg, 0, 1, 0, 30.19031
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_05_557.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_05_557.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_05_557.jpg, 0, 1, 0, 30.1903
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_05_657.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_05_657.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_05_657.jpg, 0, 1, 0, 30.1903
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_05_761.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_05_761.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_05_761.jpg, 0, 1, 0, 30.19029
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_05_863.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_05_863.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_05_863.jpg, 0, 1, 0, 30.1903
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_05_963.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_05_963.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_05_963.jpg, 0, 1, 0, 30.1903
D:\side\CarND-Behavioral-Cloning-Project\data\IMG\center_2017_02_05_23_32_06_064.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\left_2017_02_05_23_32_06_064.jpg, D:\side\CarND-Behavioral-Cloning-Project\data\IMG\right_2017_02_05_23_32_06_064.jpg, 0, 1, 0, 30.19028
